time="2020-05-26T13:49:19-04:00" level=info msg="Starting to link FHIR endpoints to npi organizations"
Resulting Token Counts:
Name: INC       Value: 6330
Name: GARVEY       Value: 1
Name: GLASSBORO       Value: 1
Name: AGAVE       Value: 1
Name: MEASE       Value: 1
Name: MELLARD       Value: 1
Name: REINHOLDS       Value: 1
Name: FERRIOL       Value: 1
Name: BENSONS       Value: 1
Name: MOTT       Value: 1
Name: BURLESON       Value: 1
Name: APPLEWOOD       Value: 1
Name: MERIWETHER       Value: 1
Name: RANGERS       Value: 1
Name: SOAS       Value: 1
Name: AMBULETTE       Value: 1
Name: ACHARYA       Value: 1
Name: CANONSBURG       Value: 1
Name: SOUTHPOINT       Value: 1
Name: RESTHAVEN       Value: 1
Name: LYDIAS       Value: 1
Name: HESS       Value: 1
Name: VMC       Value: 1
Name: 94       Value: 1
Name: TOWSON       Value: 1
Name: ADEKUNLE       Value: 1
Name: KELLYS       Value: 1
Name: DVA       Value: 1
Name: KEFALAS       Value: 1
Name: MUSICK       Value: 1
Name: ORE       Value: 1
Name: LEITCHFIELD       Value: 1
Name: AROUND       Value: 1
Name: KAUSHAL       Value: 1
Name: DALAMAR       Value: 1
Name: DARSANI       Value: 1
Name: TEXAX       Value: 1
Name: BRAVO       Value: 1
Name: MONT       Value: 1
Name: RESERVATION       Value: 1
Name: MILPITAS       Value: 1
Name: NHI       Value: 1
Name: MARQUEZ       Value: 1
Name: JS       Value: 1
Name: RUSSELLS       Value: 1
Name: DELAHOUSSAYE       Value: 1
Name: 178       Value: 1
Name: UMC       Value: 1
Name: VILLARAZA       Value: 1
Name: OCEANA       Value: 1
Name: IIC       Value: 1
Name: KINSTON       Value: 1
Name: BRUNELLO       Value: 1
Name: WACH       Value: 1
Name: CVANCA       Value: 1
Name: RANDALL       Value: 1
Name: JMV       Value: 1
Name: LEICESTER       Value: 1
Name: QUAYE       Value: 1
Name: NYCONN       Value: 1
Name: CHARY       Value: 1
Name: REHABCLINICSSPT       Value: 1
Name: ADORAY       Value: 1
Name: AMADOR       Value: 1
Name: PREFERED       Value: 1
Name: FLAKE       Value: 1
Name: EBEN       Value: 1
Name: VALLEYVIEW       Value: 1
Name: CRICHTON       Value: 1
Name: ORTHOPTICS       Value: 1
Name: VALDOSTA       Value: 1
Name: ALMA       Value: 1
Name: KAVOD       Value: 1
Name: SHOVA       Value: 1
Name: SCATTON       Value: 1
Name: SERENDIPITY       Value: 1
Name: ADASHEK       Value: 1
Name: MUSHAHWAR       Value: 1
Name: NAPERVILLE       Value: 1
Name: JOERNS       Value: 1
Name: BIGFORK       Value: 1
Name: REHABTECH       Value: 1
Name: CRENSHAW       Value: 1
Name: WOODCOCK       Value: 1
Name: GODDARD       Value: 1
Name: BRIDDELL       Value: 1
Name: TUTOR       Value: 1
Name: PENSION       Value: 1
Name: SUZANNE       Value: 1
Name: HY       Value: 1
Name: PILCHER       Value: 1
Name: GOODCARE       Value: 1
Name: TITAN       Value: 1
Name: ASSOCIATIONS       Value: 1
Name: BREEZE       Value: 1
Name: PRUETT       Value: 1
Name: VALERIE       Value: 1
Name: SUARES       Value: 1
Name: FARZANEH       Value: 1
Name: STEPHON       Value: 1
Name: SCHULTIS       Value: 1
Name: GEROGIA       Value: 1
Name: MARIELA       Value: 1
Name: MEDCENTER       Value: 1
Name: SAYLOR       Value: 1
Name: EVERSON       Value: 1
Name: DOEBERLING       Value: 1
Name: ASSESSMENTFAMILY       Value: 1
Name: SHOBASSY       Value: 1
Name: TAUB       Value: 1
Name: SYS       Value: 1
Name: SPEC       Value: 1
Name: EJQ       Value: 1
Name: GOLETA       Value: 1
Name: HIGHER       Value: 1
Name: OCULOFACIAL       Value: 1
Name: NORDX       Value: 1
Name: NWDC       Value: 1
Name: SUSANS       Value: 1
Name: LONGTERM       Value: 1
Name: ZUNKELER       Value: 1
Name: IVA       Value: 1
Name: 2020       Value: 1
Name: FAR       Value: 1
Name: MARIGOLD       Value: 1
Name: KARIS       Value: 1
Name: MOORES       Value: 1
Name: ZEBULON       Value: 1
Name: AFTERCARE       Value: 1
Name: ANESTHETIST       Value: 1
Name: BELINDA       Value: 1
Name: LOREN       Value: 1
Name: IMPERIAL       Value: 1
Name: BONNEAUVILLE       Value: 1
Name: GLEASON       Value: 1
Name: SANDHU       Value: 1
Name: WATERFRONT       Value: 1
Name: NORTHCARE       Value: 1
Name: LAZ       Value: 1
Name: SLEEPMED       Value: 1
Name: HUSTONTOWN       Value: 1
Name: AFFABILIS       Value: 1
Name: HAGER       Value: 1
Name: TYREE       Value: 1
Name: NORMANDIE       Value: 1
Name: HEPATOLO       Value: 1
Name: GILA       Value: 1
Name: CINCINNTI       Value: 1
Name: CUKIER       Value: 1
Name: ESOTERIX       Value: 1
Name: MALKUS       Value: 1
Name: CONSTANCE       Value: 1
Name: ACCUCARE       Value: 1
Name: MARUTI       Value: 1
Name: CONE       Value: 1
Name: AVAILABLE       Value: 1
Name: WUU       Value: 1
Name: YOUGH       Value: 1
Name: HERON       Value: 1
Name: PX       Value: 1
Name: PAYMENT       Value: 1
Name: TURABO       Value: 1
Name: CDR       Value: 1
Name: BANGART       Value: 1
Name: CHIPPS       Value: 1
Name: MEDPRO       Value: 1
Name: ARDAN       Value: 1
Name: ORTHOPAEDICSINC       Value: 1
Name: MANILA       Value: 1
Name: ENCANTO       Value: 1
Name: MERCURY       Value: 1
Name: PRESBYTERY       Value: 1
Name: LACKEY       Value: 1
Name: RITZINTIMATELY       Value: 1
Name: PEYMAN       Value: 1
Name: KINDERKAMACK       Value: 1
Name: VALE       Value: 1
Name: OAKLEY       Value: 1
Name: REUNION       Value: 1
Name: ROSICA       Value: 1
Name: PILLCO       Value: 1
Name: FAIRBANKS       Value: 1
Name: ADVOCATES       Value: 1
Name: SULS       Value: 1
Name: WAYSIDE       Value: 1
Name: MATSUI       Value: 1
Name: FINLEY       Value: 1
Name: GUTTENBERG       Value: 1
Name: NOAHS       Value: 1
Name: GREENHAVEN       Value: 1
Name: MEDIREST       Value: 1
Name: SALIDA       Value: 1
Name: FROMSON       Value: 1
Name: BOY       Value: 1
Name: BALCONES       Value: 1
Name: NEWBURG       Value: 1
Name: CEREDO       Value: 1
Name: LABRATORIES       Value: 1
Name: PHAM       Value: 1
Name: 205       Value: 1
Name: LENEHAN       Value: 1
Name: HASSANI       Value: 1
Name: SHAREEF       Value: 1
Name: KILGORE       Value: 1
Name: GUIDANCECARE       Value: 1
Name: HIRENDRA       Value: 1
Name: YMCA       Value: 1
Name: ARBORETUM       Value: 1
Name: RENEWALASC       Value: 1
Name: KLEINS       Value: 1
Name: SHEBOYGAN       Value: 1
Name: VAUGHANS       Value: 1
Name: RMS       Value: 1
Name: COTON       Value: 1
Name: LONOKE       Value: 1
Name: COASTLINE       Value: 1
Name: SPECTOR       Value: 1
Name: CARS       Value: 1
Name: YELLOW       Value: 1
Name: LYNNS       Value: 1
Name: STUDIO       Value: 1
Name: TERREZZA       Value: 1
Name: DIABLO       Value: 1
Name: BAYBERRY       Value: 1
Name: PULKINGHAM       Value: 1
Name: GILES       Value: 1
Name: KOWALSKI       Value: 1
Name: CALCUTTA       Value: 1
Name: MOON       Value: 1
Name: GCH       Value: 1
Name: HINZE       Value: 1
Name: HERRINGTON       Value: 1
Name: GARDEPE       Value: 1
Name: BALASKY       Value: 1
Name: BACLIFF       Value: 1
Name: SLPS       Value: 1
Name: BEHAVIOR       Value: 1
Name: FEDDER       Value: 1
Name: DUNCAN       Value: 1
Name: GRIDLEY       Value: 1
Name: STORSETH       Value: 1
Name: JUDGE       Value: 1
Name: SUB       Value: 1
Name: LINDSBORG       Value: 1
Name: THUTT       Value: 1
Name: NORCEN       Value: 1
Name: FNP       Value: 1
Name: HEATON       Value: 1
Name: PRINCIPLE       Value: 1
Name: HANAHAN       Value: 1
Name: KISHWAR       Value: 1
Name: BOONSLICK       Value: 1
Name: SHARE       Value: 1
Name: IKUDAYISI       Value: 1
Name: LEVIN       Value: 1
Name: KRAEMER       Value: 1
Name: CONFERENCE       Value: 1
Name: MILS       Value: 1
Name: VERHOFF       Value: 1
Name: VARNER       Value: 1
Name: IVAN       Value: 1
Name: VINTAGE       Value: 1
Name: HORSESHOE       Value: 1
Name: NEWLAND       Value: 1
Name: SKIE       Value: 1
Name: GAHANNA       Value: 1
Name: HEPATO       Value: 1
Name: NATIVE       Value: 1
Name: TOBY       Value: 1
Name: TULLO       Value: 1
Name: SEVAN       Value: 1
Name: CARVER       Value: 1
Name: HALVERSON       Value: 1
Name: CONTACT       Value: 1
Name: INTERMOUNTAIN       Value: 1
Name: INITISTIVE       Value: 1
Name: LLOYD       Value: 1
Name: PAS       Value: 1
Name: POCAHONTAS       Value: 1
Name: LISA       Value: 1
Name: STODDARD       Value: 1
Name: COALDALE       Value: 1
Name: TOMEKA       Value: 1
Name: ONC       Value: 1
Name: ALLSHORE       Value: 1
Name: MENORAH       Value: 1
Name: COMPASSION       Value: 1
Name: PATRICIO       Value: 1
Name: COLLIS       Value: 1
Name: INTL       Value: 1
Name: AVI       Value: 1
Name: WANG       Value: 1
Name: CONS       Value: 1
Name: AVONDALE       Value: 1
Name: WHABA       Value: 1
Name: PERALTA       Value: 1
Name: CORNEAL       Value: 1
Name: DTR       Value: 1
Name: BCH       Value: 1
Name: DH       Value: 1
Name: GITTER       Value: 1
Name: RES       Value: 1
Name: HOLYROOD       Value: 1
Name: GURWIN       Value: 1
Name: INTERFACE       Value: 1
Name: BAYHEALTH       Value: 1
Name: ENGLISH       Value: 1
Name: MEL       Value: 1
Name: BLACKFOOT       Value: 1
Name: JUNE       Value: 1
Name: HEALTHPARTNERS       Value: 1
Name: SCL       Value: 1
Name: TEN       Value: 1
Name: VILLANUEVA       Value: 1
Name: MOSSREHAB       Value: 1
Name: DIMAS       Value: 1
Name: BORREGO       Value: 1
Name: ALTERNA       Value: 1
Name: FEIL       Value: 1
Name: COMMMUNITY       Value: 1
Name: OPTIC       Value: 1
Name: AWALT       Value: 1
Name: TEJEDA       Value: 1
Name: COURTENAY       Value: 1
Name: TOWNSQUARE       Value: 1
Name: TEC       Value: 1
Name: DEPERE       Value: 1
Name: LAWSON       Value: 1
Name: LIGHTNER       Value: 1
Name: WARROAD       Value: 1
Name: JODEE       Value: 1
Name: LEAR       Value: 1
Name: ODEN       Value: 1
Name: PADDOCK       Value: 1
Name: CHETOPA       Value: 1
Name: DUBILIER       Value: 1
Name: GOVERNOR       Value: 1
Name: OLIVIER       Value: 1
Name: ALARMERS       Value: 1
Name: OCHELTREE       Value: 1
Name: NEB       Value: 1
Name: SURGICALS       Value: 1
Name: BRIDGES       Value: 1
Name: CLINICSMEDICAL       Value: 1
Name: COMPUTERS       Value: 1
Name: XIN       Value: 1
Name: JOAD       Value: 1
Name: IXL       Value: 1
Name: CENETER       Value: 1
Name: DADVAND       Value: 1
Name: BENOIT       Value: 1
Name: CALEDONIA       Value: 1
Name: SHOAIB       Value: 1
Name: ONUMA       Value: 1
Name: SUNG       Value: 1
Name: BONAVENTURE       Value: 1
Name: CHISAGO       Value: 1
Name: HARBORS       Value: 1
Name: YODER       Value: 1
Name: STERN       Value: 1
Name: KB       Value: 1
Name: GASLITE       Value: 1
Name: SACHER       Value: 1
Name: 401       Value: 1
Name: FWNCHC       Value: 1
Name: HAROLD       Value: 1
Name: WTAMU       Value: 1
Name: PROT       Value: 1
Name: ERICSON       Value: 1
Name: PPG       Value: 1
Name: ALLEVE       Value: 1
Name: BDO       Value: 1
Name: DESTIN       Value: 1
Name: FALKVILLE       Value: 1
Name: HANNA       Value: 1
Name: PHARMACON       Value: 1
Name: SELO       Value: 1
Name: KILMORE       Value: 1
Name: MINNIE       Value: 1
Name: VIRGO       Value: 1
Name: MOLOKWU       Value: 1
Name: MICHEL       Value: 1
Name: RIDGWAY       Value: 1
Name: SHULMAN       Value: 1
Name: PROGRAMPREFERRED       Value: 1
Name: ACCUSTAT       Value: 1
Name: UNIVERISTY       Value: 1
Name: CONSULTANTSINC       Value: 1
Name: PATRICIA       Value: 1
Name: ISMAEL       Value: 1
Name: DAYSTAR       Value: 1
Name: WALSH       Value: 1
Name: NEUROIMAGING       Value: 1
Name: ERICKSON       Value: 1
Name: EMPOWERMENT       Value: 1
Name: MERRILLVILLE       Value: 1
Name: ASHRAF       Value: 1
Name: PRISMA       Value: 1
Name: MINNICH       Value: 1
Name: PAINTER       Value: 1
Name: GRINBERG       Value: 1
Name: CASPER       Value: 1
Name: SERENTO       Value: 1
Name: TORRE       Value: 1
Name: DORAL       Value: 1
Name: GREENTREE       Value: 1
Name: WILLIAMSTON       Value: 1
Name: WAB       Value: 1
Name: HEYSEK       Value: 1
Name: BAYADA       Value: 1
Name: REYNOLDSBURG       Value: 1
Name: VICI       Value: 1
Name: TOMAS       Value: 1
Name: NIGHTINGALE       Value: 1
Name: ALCOHOLDRUG       Value: 1
Name: FAVER       Value: 1
Name: CHN       Value: 1
Name: CARDIOCARE       Value: 1
Name: MAITLAND       Value: 1
Name: MILAGRO       Value: 1
Name: AASE       Value: 1
Name: DRUGSTORE       Value: 1
Name: BADEN       Value: 1
Name: ZUCKER       Value: 1
Name: LIFELINKS       Value: 1
Name: KANDRA       Value: 1
Name: KATHERINE       Value: 1
Name: ROTHSVILLE       Value: 1
Name: G4       Value: 1
Name: HEMAT       Value: 1
Name: SOLTANI       Value: 1
Name: ISOT       Value: 1
Name: BAKAL       Value: 1
Name: SUE       Value: 1
Name: KINGSTOWN       Value: 1
Name: COURTE       Value: 1
Name: RANDLE       Value: 1
Name: IAMAINC       Value: 1
Name: MSK       Value: 1
Name: OGAWA       Value: 1
Name: STABLER       Value: 1
Name: FALKENBERG       Value: 1
Name: WOLFE       Value: 1
Name: PIKEVILLE       Value: 1
Name: DOCS       Value: 1
Name: WHEAT       Value: 1
Name: SHINGLETOWN       Value: 1
Name: SATHIRAJU       Value: 1
Name: CARLETON       Value: 1
Name: INTENSITY       Value: 1
Name: ROUSSET       Value: 1
Name: ANDERSONOCONEE       Value: 1
Name: CESAR       Value: 1
Name: MOUNTIAN       Value: 1
Name: EXPERT       Value: 1
Name: ARRON       Value: 1
Name: ARENSON       Value: 1
Name: CARC       Value: 1
Name: CML       Value: 1
Name: GLICKSMAN       Value: 1
Name: MADRE       Value: 1
Name: MCCLURE       Value: 1
Name: REHABILLITATION       Value: 1
Name: WILLMAR       Value: 1
Name: CLANTON       Value: 1
Name: ANGELICA       Value: 1
Name: HAUS       Value: 1
Name: BREWSERS       Value: 1
Name: SCOGGINS       Value: 1
Name: TRANSED       Value: 1
Name: SRGCL       Value: 1
Name: SICK       Value: 1
Name: ZUCKERMAN       Value: 1
Name: HEALTHTEC       Value: 1
Name: PARTICULAR       Value: 1
Name: SERNA       Value: 1
Name: CAMARGO       Value: 1
Name: TEAL       Value: 1
Name: OMALIA       Value: 1
Name: GKF       Value: 1
Name: HASBUN       Value: 1
Name: PR       Value: 1
Name: IVYS       Value: 1
Name: ELECTROCARDIOGRAMS       Value: 1
Name: ANESTHETIC       Value: 1
Name: ALICEVILLE       Value: 1
Name: MIKELS       Value: 1
Name: VILE       Value: 1
Name: MILLENIUM       Value: 1
Name: LATROBE       Value: 1
Name: GARRETT       Value: 1
Name: JRVS       Value: 1
Name: DINESH       Value: 1
Name: HENNEPIN       Value: 1
Name: KKJ       Value: 1
Name: BELCASTRO       Value: 1
Name: FRANCO       Value: 1
Name: TALUS       Value: 1
Name: FACV       Value: 1
Name: LANTZS       Value: 1
Name: GEHM       Value: 1
Name: WALVEKAR       Value: 1
Name: MTURNBOW       Value: 1
Name: RAVI       Value: 1
Name: STRESS       Value: 1
Name: HNCP       Value: 1
Name: RADIOLOGIC       Value: 1
Name: IPC       Value: 1
Name: HALES       Value: 1
Name: MADY       Value: 1
Name: MINT       Value: 1
Name: BREATH       Value: 1
Name: JAYARAJ       Value: 1
Name: ORTEGA       Value: 1
Name: TIBBETTS       Value: 1
Name: GRAM       Value: 1
Name: CLINICAS       Value: 1
Name: TYKES       Value: 1
Name: EVALUATION       Value: 1
Name: LALOR       Value: 1
Name: ACS       Value: 1
Name: BARLOW       Value: 1
Name: LOK       Value: 1
Name: COLO       Value: 1
Name: SOLEK       Value: 1
Name: PHUNG       Value: 1
Name: DAYSURG       Value: 1
Name: PRESQUE       Value: 1
Name: VOGT       Value: 1
Name: APTC       Value: 1
Name: TRUXTUN       Value: 1
Name: LIFETEAM       Value: 1
Name: GRANDBOIS       Value: 1
Name: CHARL       Value: 1
Name: MEDCHOICE       Value: 1
Name: JENIFER       Value: 1
Name: REIBER       Value: 1
Name: LIGHTNING       Value: 1
Name: HOUGHTON       Value: 1
Name: CONFI       Value: 1
Name: SHIRIN       Value: 1
Name: KIRKWOOD       Value: 1
Name: HHP       Value: 1
Name: TOOMEY       Value: 1
Name: YORKTOWN       Value: 1
Name: FRIEDMAN       Value: 1
Name: ATHENIAN       Value: 1
Name: BRACKENVILLE       Value: 1
Name: VALLEYWIDE       Value: 1
Name: RICCI       Value: 1
Name: TIRR       Value: 1
Name: SAVELL       Value: 1
Name: COLOR       Value: 1
Name: ALMANZA       Value: 1
Name: MSD       Value: 1
Name: RAIN       Value: 1
Name: EDNA       Value: 1
Name: GLORY       Value: 1
Name: DONSCO       Value: 1
Name: CERTIVE       Value: 1
Name: TIERRA       Value: 1
Name: SUMMERFIELD       Value: 1
Name: EMBRACE       Value: 1
Name: REMY       Value: 1
Name: TECHS       Value: 1
Name: VITALMED       Value: 1
Name: PARKE       Value: 1
Name: PENELOPE       Value: 1
Name: VELASCO       Value: 1
Name: ARKUSINSKI       Value: 1
Name: MURELLO       Value: 1
Name: CANEVA       Value: 1
Name: TUAN       Value: 1
Name: RYU       Value: 1
Name: ROLLINS       Value: 1
Name: WOODVILLE       Value: 1
Name: BOSSIER       Value: 1
Name: CHASTANET       Value: 1
Name: HIDALGO       Value: 1
Name: SHELDON       Value: 1
Name: OILFIELD       Value: 1
Name: MES       Value: 1
Name: MATAGORDA       Value: 1
Name: EVERGREEEN       Value: 1
Name: HOLSTEIN       Value: 1
Name: JSH       Value: 1
Name: KABRICK       Value: 1
Name: CONTE       Value: 1
Name: 3200       Value: 1
Name: SFDPH       Value: 1
Name: MANITO       Value: 1
Name: SWANTON       Value: 1
Name: BRIGHAM       Value: 1
Name: IPA       Value: 1
Name: LEM4       Value: 1
Name: WAPELLO       Value: 1
Name: AUSTINBURG       Value: 1
Name: TUSCOLA       Value: 1
Name: PLM       Value: 1
Name: KIWANIS       Value: 1
Name: NORWEIGAN       Value: 1
Name: SUFFIELD       Value: 1
Name: BVA       Value: 1
Name: 7       Value: 1
Name: PRIMESTAR       Value: 1
Name: ECT       Value: 1
Name: SHIAWASSEE       Value: 1
Name: 168       Value: 1
Name: WALDEN       Value: 1
Name: LLANEZA       Value: 1
Name: FACOOG       Value: 1
Name: SLAUGHTER       Value: 1
Name: INTIMATE       Value: 1
Name: KALISCHER       Value: 1
Name: DASANI       Value: 1
Name: VINCENTS       Value: 1
Name: ARIAIL       Value: 1
Name: PHARMACIST       Value: 1
Name: SONNOMED       Value: 1
Name: SUPERVISORS       Value: 1
Name: WADLEY       Value: 1
Name: OLDTOWN       Value: 1
Name: AWANI       Value: 1
Name: MCNELIS       Value: 1
Name: INGLESIDE       Value: 1
Name: SCHOENBRUNN       Value: 1
Name: NEPA       Value: 1
Name: RAINEY       Value: 1
Name: GREENCROFT       Value: 1
Name: TIFFANY       Value: 1
Name: ATLANTICLLC       Value: 1
Name: BUS       Value: 1
Name: CARESOUTH       Value: 1
Name: PEDICATRICS       Value: 1
Name: CAP       Value: 1
Name: NORRITON       Value: 1
Name: FOUNTAINVIEW       Value: 1
Name: FELLOW       Value: 1
Name: FARDIN       Value: 1
Name: MARYWOOD       Value: 1
Name: AFAHA       Value: 1
Name: HELMS       Value: 1
Name: PROPERTY       Value: 1
Name: PERFECT       Value: 1
Name: SURFACES       Value: 1
Name: REAVIS       Value: 1
Name: COSTUME       Value: 1
Name: EYRE       Value: 1
Name: COOPERS       Value: 1
Name: LIVIND       Value: 1
Name: SOUTHEASTER       Value: 1
Name: JAZAYERI       Value: 1
Name: MEDSAVE       Value: 1
Name: HEMATOLOGYONCOLOGY       Value: 1
Name: LPFW       Value: 1
Name: SPENCER       Value: 1
Name: DIVISIFIED       Value: 1
Name: RICHFORD       Value: 1
Name: KIDSLINK       Value: 1
Name: HALEDON       Value: 1
Name: WHI       Value: 1
Name: GOVERNMENTAL       Value: 1
Name: LAKERIDGE       Value: 1
Name: PHARMERICA       Value: 1
Name: CLARITA       Value: 1
Name: MEDIVAL       Value: 1
Name: ELECTRON       Value: 1
Name: REZ       Value: 1
Name: ALAMEDA       Value: 1
Name: CHESTATEE       Value: 1
Name: 215       Value: 1
Name: MARCUM       Value: 1
Name: VISUAL       Value: 1
Name: ODPC       Value: 1
Name: ABACUS       Value: 1
Name: MONTECITO       Value: 1
Name: NEUROPSYCHOLOGY       Value: 1
